time,journey_id,question,answer
2019-06-02 15:17:59.599915,163866,question.open_feedback,text data
2019-06-02 15:57:04.592067,172300,question.staff_rating,5
2019-06-02 17:53:42.369985,130605,question.overall_rating,2
2019-06-02 18:24:04.008044,97432,question.staff_rating,5
2019-06-02 19:38:46.858935,150124,question.staff_rating,5
2019-06-02 15:09:04.709853,118362,question.overall_rating,5
2019-06-02 15:26:35.873507,171120,question.staff_rating,5
2019-06-02 17:11:17.454384,152427,question.overall_rating,5
2019-06-02 18:04:45.507098,168681,question.staff_rating,5
2019-06-02 19:38:40.247529,150124,question.overall_rating,5
2019-06-02 14:55:06.917654,91988,question.staff_rating,5
2019-06-02 16:27:33.944742,112650,question.staff_rating,5
2019-06-02 18:02:50.586113,138637,question.staff_rating,5
2019-06-02 18:05:44.536873,138637,question.open_feedback,text data
2019-06-02 15:48:50.755732,130032,question.staff_rating,4
2019-06-02 16:27:03.952430,112650,question.overall_rating,2
2019-06-02 15:46:55.463208,156887,question.overall_rating,1
2019-06-02 18:10:59.424325,87149,question.overall_rating,4
2019-06-02 18:23:56.791858,97432,question.overall_rating,4
2019-06-02 17:41:25.979825,162801,question.overall_rating,1
2019-06-02 18:01:56.512073,141406,question.staff_rating,5
2019-06-02 18:39:09.329273,127184,question.overall_rating,5
2019-06-02 19:36:11.494485,161115,question.overall_rating,4
2019-06-02 19:36:42.408969,161115,question.staff_rating,5
2019-06-02 16:39:38.651148,156265,question.overall_rating,4
2019-06-02 16:43:59.311968,160453,question.open_feedback,text data
2019-06-02 16:49:32.950772,136245,question.staff_rating,5
2019-06-02 16:31:35.591027,112650,question.open_feedback,text data
2019-06-02 17:06:34.132456,173438,question.open_feedback,text data
2019-06-02 19:38:12.161983,167933,question.staff_rating,1
2019-06-02 16:38:29.300370,117119,question.overall_rating,4
2019-06-02 16:53:31.999501,147149,question.overall_rating,2
2019-06-02 15:02:45.699278,142906,question.staff_rating,3
2019-06-02 15:34:01.115952,146424,question.overall_rating,2
2019-06-02 15:48:13.640427,156887,question.open_feedback,text data
2019-06-02 16:38:41.092758,156570,question.staff_rating,1
2019-06-02 19:08:46.807936,165220,question.overall_rating,5
2019-06-02 19:31:45.131645,131398,question.staff_rating,3
2019-06-02 17:02:07.776311,173438,question.staff_rating,2
2019-06-02 18:15:17.110538,84214,question.staff_rating,2
2019-06-02 19:05:17.030251,115052,question.overall_rating,5
2019-06-02 15:06:12.981950,142906,question.open_feedback,text data
2019-06-02 19:35:46.424846,80997,question.open_feedback,text data
2019-06-02 18:03:31.419922,168411,question.staff_rating,5
2019-06-02 18:14:37.983618,84214,question.overall_rating,2
2019-06-02 15:16:34.337427,163866,question.overall_rating,4
2019-06-02 16:12:28.737462,72602,question.overall_rating,5
2019-06-02 16:48:46.777865,156530,question.overall_rating,2
2019-06-02 15:40:52.255918,114639,question.overall_rating,4
2019-06-02 15:40:58.728813,114639,question.staff_rating,5
2019-06-02 18:34:41.649683,147848,question.staff_rating,3
2019-06-02 19:41:04.937678,150124,question.open_feedback,text data
2019-06-02 17:56:05.333433,130605,question.open_feedback,text data
2019-06-02 18:33:45.178957,147848,question.overall_rating,3
2019-06-02 19:05:30.057856,115052,question.staff_rating,5
2019-06-02 19:40:18.567896,167933,question.open_feedback,text data
2019-06-02 20:07:34.432355,149214,question.staff_rating,1
2019-06-02 23:00:03.919153,175906,question.overall_rating,4
2019-06-03 00:36:44.629114,117655,question.overall_rating,5
2019-06-03 01:10:53.083249,143508,question.open_feedback,text data
2019-06-02 19:49:36.694822,170153,question.overall_rating,4
2019-06-02 19:50:18.603825,171114,question.open_feedback,text data
2019-06-02 20:44:42.636855,145454,question.overall_rating,5
2019-06-02 21:43:29.108569,128737,question.staff_rating,5
2019-06-02 21:29:17.626134,123990,question.overall_rating,3
2019-06-02 21:43:53.631680,133159,question.overall_rating,3
2019-06-02 23:16:05.931112,143046,question.overall_rating,5
2019-06-03 00:54:53.883388,115590,question.overall_rating,4
2019-06-02 19:45:52.600805,171114,question.overall_rating,3
2019-06-02 20:24:06.703876,125310,question.staff_rating,5
2019-06-02 21:20:35.660032,154452,question.open_feedback,text data
2019-06-02 22:51:18.081908,131306,question.staff_rating,5
2019-06-02 23:16:17.042577,143046,question.staff_rating,5
2019-06-02 23:56:49.720326,162258,question.staff_rating,3
2019-06-02 20:55:18.395595,172713,question.overall_rating,5
2019-06-02 21:06:32.950843,166574,question.overall_rating,4
2019-06-02 23:32:30.301597,110497,question.staff_rating,5
2019-06-02 19:46:09.570725,171114,question.staff_rating,5
2019-06-02 20:55:28.121695,172713,question.staff_rating,5
2019-06-02 21:08:05.808708,166574,question.open_feedback,text data
2019-06-02 23:32:17.843300,110497,question.overall_rating,4
2019-06-03 01:31:51.813201,160822,question.open_feedback,text data
2019-06-02 20:44:53.174407,145454,question.staff_rating,5
2019-06-02 21:38:02.903093,123888,question.staff_rating,4
2019-06-03 00:36:54.080665,117655,question.staff_rating,5
2019-06-02 23:25:14.855378,145126,question.open_feedback,text data
2019-06-02 22:37:18.639228,167847,question.overall_rating,3
2019-06-02 23:02:41.954084,123836,question.overall_rating,4
2019-06-02 23:23:21.934821,145126,question.staff_rating,5
2019-06-03 01:09:45.613315,143508,question.staff_rating,4
2019-06-02 23:56:36.959520,162258,question.overall_rating,4
2019-06-03 00:24:19.490825,173161,question.overall_rating,5
2019-06-03 01:26:19.744482,115590,question.staff_rating,5
2019-06-02 23:51:12.447763,172146,question.overall_rating,1
2019-06-03 00:42:44.139853,117655,question.open_feedback,text data
2019-06-03 01:33:13.205179,152897,question.staff_rating,4
2019-06-03 01:33:28.208559,168346,question.overall_rating,5
2019-06-03 03:50:26.276155,169519,question.overall_rating,1
2019-06-03 02:25:55.087368,146132,question.overall_rating,4
2019-06-03 03:50:35.351210,169519,question.staff_rating,1
2019-06-03 04:02:27.101133,176083,question.staff_rating,5
2019-06-03 04:02:21.304751,176083,question.overall_rating,5
2019-06-03 01:45:47.855229,152726,question.open_feedback,text data
2019-06-03 01:43:40.069882,152952,question.overall_rating,3
2019-06-03 01:45:30.571273,171927,question.overall_rating,4
2019-06-03 02:17:19.524965,149600,question.staff_rating,2
2019-06-03 03:37:37.421854,101625,question.overall_rating,4
2019-06-03 01:45:01.534590,152726,question.overall_rating,5
2019-06-03 02:16:56.940253,149600,question.overall_rating,2
2019-06-03 04:59:13.601131,156054,question.staff_rating,5
2019-06-03 02:52:50.952658,163901,question.overall_rating,2
2019-06-03 02:30:19.372974,164593,question.staff_rating,3
2019-06-03 04:05:44.292419,129174,question.overall_rating,5
2019-06-03 02:50:59.878898,161826,question.overall_rating,5
2019-06-03 01:55:07.164254,166452,question.staff_rating,4
2019-06-03 02:40:28.253405,173828,question.overall_rating,3
2019-06-03 03:39:01.172415,101625,question.open_feedback,text data
2019-06-03 04:06:02.471555,129174,question.staff_rating,4
2019-06-03 05:24:37.788880,164486,question.overall_rating,4
2019-06-03 03:36:58.859744,172027,question.overall_rating,5
2019-06-03 03:47:41.265977,137873,question.overall_rating,4
2019-06-03 05:33:24.856686,173804,question.overall_rating,5
2019-06-03 05:34:27.226754,173804,question.open_feedback,text data
2019-06-03 01:58:30.495689,166452,question.open_feedback,text data
2019-06-03 02:58:32.166835,163901,question.open_feedback,text data
2019-06-03 04:54:32.918991,174571,question.staff_rating,1
2019-06-03 05:36:26.584280,110191,question.staff_rating,5
2019-06-03 04:54:21.727446,174571,question.overall_rating,1
2019-06-03 04:59:07.376185,156054,question.overall_rating,5
2019-06-03 05:33:36.731368,173804,question.staff_rating,4
2019-06-03 05:39:30.139803,165577,question.overall_rating,4
2019-06-03 05:42:01.471962,165577,question.staff_rating,4
2019-06-03 05:39:54.511092,119845,question.overall_rating,4
2019-06-03 05:40:02.502629,119845,question.staff_rating,3
2019-06-03 05:44:53.195822,174858,question.overall_rating,2
2019-06-03 05:41:26.207309,153010,question.staff_rating,4
2019-06-03 06:04:29.247870,167755,question.staff_rating,4
2019-06-03 06:07:44.935196,124207,question.overall_rating,4
2019-06-03 06:19:05.944384,160794,question.overall_rating,3
2019-06-03 05:46:26.418427,174494,question.overall_rating,3
2019-06-03 06:19:30.913094,127039,question.overall_rating,5
2019-06-03 06:28:49.561323,175172,question.staff_rating,5
2019-06-03 05:45:32.928911,161375,question.overall_rating,3
2019-06-03 05:46:08.325551,174858,question.open_feedback,text data
2019-06-03 06:14:55.201727,164076,question.open_feedback,text data
2019-06-03 05:45:17.114395,174858,question.staff_rating,2
2019-06-03 06:06:15.155517,167755,question.open_feedback,text data
2019-06-03 06:11:28.091070,164076,question.overall_rating,4
2019-06-03 06:07:58.113558,169944,question.staff_rating,5
2019-06-03 06:02:49.196547,161973,question.staff_rating,4
2019-06-03 06:22:09.659080,117590,question.staff_rating,5
2019-06-03 06:33:10.328219,150392,question.overall_rating,4
2019-06-03 06:38:42.653811,78308,question.staff_rating,5
2019-06-03 05:53:30.457153,138012,question.overall_rating,1
2019-06-03 06:05:53.007473,169166,question.overall_rating,4
2019-06-03 06:20:33.526713,127039,question.open_feedback,text data
2019-06-03 06:26:55.767057,162779,question.staff_rating,5
2019-06-03 06:14:12.067166,164076,question.staff_rating,4
2019-06-03 06:39:18.072012,78308,question.open_feedback,text data
2019-06-03 06:40:38.636543,155528,question.overall_rating,4
2019-06-03 05:53:49.892795,138012,question.staff_rating,4
2019-06-03 06:26:45.353289,162779,question.overall_rating,5
2019-06-03 06:24:15.039578,117336,question.staff_rating,5
2019-06-03 06:38:29.556679,78308,question.overall_rating,5
2019-06-03 06:59:52.427879,110956,question.staff_rating,4
2019-06-03 07:14:03.428327,162981,question.overall_rating,5
2019-06-03 07:15:06.135346,162981,question.open_feedback,text data
2019-06-03 07:31:32.831506,164900,question.staff_rating,4
2019-06-03 07:43:20.406730,148695,question.overall_rating,4
2019-06-03 07:46:13.430846,163468,question.staff_rating,4
2019-06-03 08:09:25.496555,152951,question.open_feedback,text data
2019-06-03 08:00:44.034721,152951,question.overall_rating,3
2019-06-03 07:15:35.036049,134589,question.staff_rating,4
2019-06-03 07:49:36.309330,163468,question.open_feedback,text data
2019-06-03 06:46:07.522448,159727,question.overall_rating,4
2019-06-03 06:56:05.574873,156486,question.overall_rating,4
2019-06-03 06:42:37.273604,155528,question.open_feedback,text data
2019-06-03 06:56:26.383049,156486,question.staff_rating,4
2019-06-03 07:43:42.667555,172837,question.open_feedback,text data
2019-06-03 08:49:53.278070,156479,question.overall_rating,5
2019-06-03 08:50:43.848280,173862,question.open_feedback,text data
2019-06-03 07:32:44.591937,164900,question.open_feedback,text data
2019-06-03 07:42:14.006560,171640,question.staff_rating,5
2019-06-03 07:04:21.788001,107096,question.open_feedback,text data
2019-06-03 07:35:12.737228,169239,question.staff_rating,4
2019-06-03 06:59:36.074395,110956,question.overall_rating,4
2019-06-03 07:09:24.323435,153487,question.staff_rating,5
2019-06-03 07:14:12.621138,162981,question.staff_rating,5
2019-06-03 07:45:59.250250,163468,question.overall_rating,2
2019-06-03 09:00:30.339096,129462,question.open_feedback,text data
2019-06-03 06:52:58.269623,114835,question.open_feedback,text data
2019-06-03 07:43:31.626494,148695,question.staff_rating,4
2019-06-03 08:38:25.693475,158286,question.staff_rating,4
2019-06-03 11:01:14.211199,136025,question.staff_rating,5
2019-06-03 08:01:41.256966,109540,question.overall_rating,1
2019-06-03 08:32:12.893346,170169,question.overall_rating,3
2019-06-03 09:42:19.736930,169864,question.staff_rating,5
2019-06-03 07:15:15.909892,134589,question.overall_rating,4
2019-06-03 07:44:51.640997,165899,question.overall_rating,5
2019-06-03 07:12:29.952747,152348,question.overall_rating,4
2019-06-03 08:01:57.494675,109540,question.staff_rating,1
2019-06-03 08:11:09.993855,118787,question.staff_rating,5
2019-06-03 08:28:38.923691,168019,question.staff_rating,5
2019-06-03 09:47:23.844696,169864,question.open_feedback,text data
2019-06-01 06:52:00.378852,170236,question.open_feedback,text data
2019-06-01 07:05:51.648688,155419,question.overall_rating,4
2019-06-02 11:55:22.289272,165898,question.staff_rating,5
2019-06-02 12:33:02.185349,169540,question.overall_rating,4
2019-06-02 11:46:52.702089,152778,question.overall_rating,2
2019-06-02 12:32:19.774425,133868,question.staff_rating,4
2019-06-02 12:33:28.675849,169540,question.staff_rating,4
2019-06-02 12:31:51.178240,133869,question.open_feedback,text data
2019-06-02 12:36:07.939253,166725,question.overall_rating,4
2019-06-02 13:47:58.214069,167703,question.open_feedback,text data
2019-06-02 14:27:29.175134,81610,question.staff_rating,4
2019-06-02 13:22:57.171995,172981,question.overall_rating,5
2019-06-02 13:32:02.435136,150556,question.staff_rating,3
2019-06-02 13:10:07.525731,143436,question.staff_rating,5
2019-06-02 13:31:15.845219,168348,question.overall_rating,4
2019-06-02 13:31:46.121848,150556,question.overall_rating,2
2019-06-02 13:32:33.718112,132734,question.staff_rating,5
2019-06-02 13:44:09.477666,142741,question.staff_rating,4
2019-06-02 13:01:19.799973,166268,question.overall_rating,5
2019-06-02 13:48:55.832975,155260,question.overall_rating,4
2019-06-02 14:32:38.949022,174580,question.overall_rating,1
2019-06-02 14:32:46.900826,174580,question.staff_rating,1
2019-06-02 13:47:48.403495,171845,question.staff_rating,5
2019-06-02 13:09:52.955055,143436,question.overall_rating,3
2019-06-02 13:20:29.508091,154130,question.staff_rating,3
2019-06-02 13:50:31.679977,155260,question.open_feedback,text data
2019-06-02 14:27:13.296351,81610,question.overall_rating,4
2019-06-02 15:09:13.679073,118362,question.staff_rating,5
2019-06-02 17:11:31.085528,152427,question.staff_rating,5
2019-06-02 14:22:53.468207,163519,question.staff_rating,5
2019-06-02 15:26:42.050771,157555,question.staff_rating,5
2019-06-02 13:47:20.380999,167703,question.staff_rating,2
2019-06-02 14:33:26.405704,174580,question.open_feedback,text data
2019-06-02 14:50:05.435498,165133,question.staff_rating,5
2019-06-02 15:56:56.392743,172300,question.overall_rating,5
2019-06-02 16:07:02.847256,76747,question.staff_rating,2
2019-06-02 14:53:41.919258,137987,question.overall_rating,2
2019-06-02 17:01:55.609667,173438,question.overall_rating,1
2019-06-02 18:01:11.710918,141406,question.overall_rating,5
2019-06-02 19:24:40.424745,170114,question.overall_rating,5
2019-06-02 19:25:03.811552,170114,question.staff_rating,5
2019-06-02 19:32:59.645286,80997,question.overall_rating,1
2019-06-02 17:42:37.629755,128323,question.staff_rating,2
2019-06-02 14:53:56.714128,137987,question.staff_rating,3
2019-06-02 17:34:04.288865,157458,question.staff_rating,5
2019-06-02 17:42:14.278121,128323,question.overall_rating,1
2019-06-02 16:33:32.590790,160453,question.staff_rating,5
2019-06-02 17:41:38.374919,162801,question.staff_rating,1
2019-06-02 18:59:31.536432,175674,question.staff_rating,4
2019-06-02 14:51:41.254790,151588,question.overall_rating,4
2019-06-02 14:52:54.518027,151588,question.open_feedback,text data
2019-06-02 14:54:53.424168,91988,question.overall_rating,5
2019-06-02 15:45:30.981420,176065,question.overall_rating,4
2019-06-02 16:13:27.796494,134992,question.overall_rating,4
2019-06-02 17:33:53.858743,157458,question.overall_rating,4
2019-06-02 15:45:56.000336,176065,question.staff_rating,4
2019-06-02 16:39:47.845610,156265,question.staff_rating,4
2019-06-02 18:03:13.685821,168411,question.overall_rating,5
2019-06-02 16:38:36.370379,156570,question.overall_rating,1
2019-06-02 17:38:12.357179,141342,question.open_feedback,text data
2019-06-02 18:47:31.188682,147848,question.open_feedback,text data
2019-06-02 19:31:38.005828,131398,question.overall_rating,2
2019-06-02 15:26:04.154272,171120,question.overall_rating,5
2019-06-02 15:37:01.715253,146424,question.open_feedback,text data
2019-06-02 16:06:56.111283,76747,question.overall_rating,1
2019-06-02 16:12:33.261072,72602,question.staff_rating,5
2019-06-02 16:39:13.279922,156570,question.open_feedback,text data
2019-06-02 16:48:57.032748,156530,question.staff_rating,2
2019-06-02 14:49:57.177365,165133,question.overall_rating,4
2019-06-02 15:02:27.972784,142906,question.overall_rating,3
2019-06-02 17:35:49.512426,141342,question.staff_rating,5
2019-06-02 18:00:46.185140,144032,question.overall_rating,4
2019-06-02 14:51:55.498056,151588,question.staff_rating,4
2019-06-02 15:47:03.182474,156887,question.staff_rating,2
2019-06-02 16:13:26.520188,72602,question.open_feedback,text data
2019-06-02 17:53:57.030405,130605,question.staff_rating,3
2019-06-02 14:46:17.237038,135671,question.overall_rating,5
2019-06-02 15:26:13.124583,157555,question.overall_rating,5
2019-06-02 16:02:10.404549,172300,question.open_feedback,text data
2019-06-02 18:00:53.716374,144032,question.staff_rating,4
2019-06-02 19:33:14.358517,80997,question.staff_rating,1
2019-06-02 16:33:08.540869,160453,question.overall_rating,3
2019-06-02 18:02:42.364782,138637,question.overall_rating,4
2019-06-02 18:22:37.689271,84215,question.overall_rating,2
2019-06-02 19:38:02.948737,167933,question.overall_rating,1
2019-06-02 16:13:44.183142,134992,question.staff_rating,5
2019-06-02 16:49:16.792806,136245,question.overall_rating,4
2019-06-02 19:31:40.719244,170114,question.open_feedback,text data
2019-06-02 18:20:09.429802,84214,question.open_feedback,text data
2019-06-02 18:58:31.202141,175674,question.overall_rating,2
2019-06-02 18:22:46.719146,84215,question.staff_rating,2
2019-06-02 20:03:17.337497,172619,question.staff_rating,4
2019-06-02 21:06:41.996243,166574,question.staff_rating,4
2019-06-02 21:22:28.382379,165843,question.staff_rating,5
2019-06-02 21:49:38.438592,128737,question.open_feedback,text data
2019-06-02 20:02:55.569259,172619,question.overall_rating,4
2019-06-02 21:14:56.017938,154452,question.overall_rating,3
2019-06-02 21:15:08.211672,154452,question.staff_rating,3
2019-06-02 21:22:14.364640,165843,question.overall_rating,3
2019-06-02 21:37:57.210093,123888,question.overall_rating,4
2019-06-02 23:01:49.314916,175530,question.staff_rating,5
2019-06-02 20:45:24.130905,115653,question.overall_rating,5
2019-06-02 21:07:59.826584,143260,question.overall_rating,4
2019-06-03 00:37:39.157524,173059,question.staff_rating,5
2019-06-03 01:43:56.578288,152952,question.staff_rating,3
2019-06-02 20:23:50.635347,125310,question.overall_rating,4
2019-06-02 23:23:11.206764,145126,question.overall_rating,5
2019-06-03 00:05:31.644612,162821,question.overall_rating,4
2019-06-03 01:30:19.375462,160822,question.staff_rating,4
2019-06-02 22:12:35.503134,171742,question.open_feedback,text data
2019-06-02 23:52:19.901810,172146,question.open_feedback,text data
2019-06-02 21:43:23.414789,128737,question.overall_rating,5
2019-06-02 21:29:31.952864,123990,question.staff_rating,3
2019-06-02 21:44:17.161109,133159,question.staff_rating,4
2019-06-02 22:01:31.456262,171742,question.overall_rating,3
2019-06-02 23:40:02.186687,171833,question.staff_rating,4
2019-06-03 01:09:08.693390,143508,question.overall_rating,3
2019-06-02 20:45:28.336470,115653,question.staff_rating,5
2019-06-02 21:08:09.639816,143260,question.staff_rating,4
2019-06-02 21:27:14.327839,165843,question.open_feedback,text data
2019-06-02 22:37:41.236462,167847,question.staff_rating,4
2019-06-02 20:07:18.785854,149214,question.overall_rating,5
2019-06-02 23:39:36.260328,171833,question.overall_rating,3
2019-06-03 00:35:23.898490,144013,question.overall_rating,5
2019-06-02 22:04:35.848025,171742,question.staff_rating,2
2019-06-02 22:51:09.488426,131306,question.overall_rating,4
2019-06-02 23:01:39.554378,175530,question.overall_rating,5
2019-06-03 00:24:28.113967,173161,question.staff_rating,5
2019-06-02 23:51:33.611463,172146,question.staff_rating,1
2019-06-03 01:32:52.179632,152897,question.overall_rating,4
2019-06-03 00:35:48.620836,144013,question.staff_rating,5
2019-06-03 00:37:26.395847,173059,question.overall_rating,5
2019-06-02 23:48:44.144832,110497,question.open_feedback,text data
2019-06-03 01:30:11.415682,160822,question.overall_rating,4
2019-06-03 01:33:34.179046,168346,question.staff_rating,5
2019-06-03 00:05:39.674209,162821,question.staff_rating,5
2019-06-03 01:45:06.067404,152726,question.overall_rating,5
2019-06-03 01:43:07.475948,161550,question.staff_rating,2
2019-06-03 01:43:50.111686,161550,question.open_feedback,text data
2019-06-03 01:42:56.118437,161550,question.overall_rating,2
2019-06-03 01:45:11.692448,152952,question.open_feedback,text data
2019-06-03 03:58:21.224301,172505,question.staff_rating,2
2019-06-03 02:44:34.917562,151405,question.overall_rating,1
2019-06-03 02:53:21.462830,163901,question.staff_rating,3
2019-06-03 01:45:14.939431,152726,question.staff_rating,5
2019-06-03 01:45:36.770125,171927,question.staff_rating,5
2019-06-03 02:23:51.119893,171458,question.overall_rating,4
2019-06-03 03:50:49.502909,169519,question.open_feedback,text data
2019-06-03 03:19:44.871160,174236,question.overall_rating,4
2019-06-03 03:57:33.842456,172505,question.overall_rating,1
2019-06-03 01:54:49.418064,166452,question.overall_rating,4
2019-06-03 03:37:09.612881,172027,question.staff_rating,5
2019-06-03 02:29:59.624078,164593,question.overall_rating,3
2019-06-03 03:37:45.199444,101625,question.staff_rating,5
2019-06-03 02:17:28.679219,172486,question.staff_rating,5
2019-06-03 01:55:47.189171,170587,question.staff_rating,5
2019-06-03 02:40:36.885419,173828,question.staff_rating,3
2019-06-03 03:04:08.799316,165116,question.overall_rating,5
2019-06-03 03:04:23.480395,165116,question.staff_rating,5
2019-06-03 02:17:16.415657,172486,question.overall_rating,5
2019-06-03 03:40:38.137973,172027,question.open_feedback,text data
2019-06-03 02:18:43.374938,149600,question.open_feedback,text data
2019-06-03 02:24:06.759816,171458,question.staff_rating,4
2019-06-03 05:34:51.567892,176258,question.open_feedback,text data
2019-06-03 05:30:52.473490,176258,question.overall_rating,1
2019-06-03 05:31:03.961693,176258,question.staff_rating,1
2019-06-03 01:55:34.059834,170587,question.overall_rating,5
2019-06-03 05:15:43.660621,173538,question.overall_rating,4
2019-06-03 05:15:50.892700,173538,question.staff_rating,5
2019-06-03 05:24:51.411147,164486,question.staff_rating,5
2019-06-03 05:25:13.352140,164486,question.open_feedback,text data
2019-06-03 05:40:00.138887,174883,question.overall_rating,1
2019-06-03 05:36:18.188120,110191,question.overall_rating,5
2019-06-03 05:40:11.566657,125142,question.overall_rating,4
2019-06-03 05:40:27.199401,125142,question.staff_rating,3
2019-06-03 05:41:16.938087,153010,question.overall_rating,4
2019-06-03 05:55:10.431693,118213,question.overall_rating,5
2019-06-03 05:46:41.639154,174494,question.staff_rating,5
2019-06-03 06:19:41.297776,127039,question.staff_rating,5
2019-06-03 06:12:16.867639,149556,question.overall_rating,5
2019-06-03 06:24:03.887948,117336,question.overall_rating,5
2019-06-03 05:54:04.842681,138012,question.open_feedback,text data
2019-06-03 06:05:58.832023,168305,question.staff_rating,5
2019-06-03 06:06:13.633975,169166,question.staff_rating,4
2019-06-03 06:15:32.297912,158589,question.overall_rating,2
2019-06-03 06:05:49.335219,168305,question.overall_rating,5
2019-06-03 06:07:50.772800,169944,question.overall_rating,4
2019-06-03 06:21:55.451788,117590,question.overall_rating,5
2019-06-03 06:28:43.798209,175172,question.overall_rating,5
2019-06-03 06:15:45.561445,158589,question.staff_rating,2
2019-06-03 06:16:07.377022,158589,question.open_feedback,text data
2019-06-03 06:02:39.205911,161973,question.overall_rating,4
2019-06-03 06:04:14.837613,167755,question.overall_rating,3
2019-06-03 06:11:19.782223,165707,question.overall_rating,1
2019-06-03 06:23:29.557585,112582,question.overall_rating,4
2019-06-03 05:55:24.113564,118213,question.staff_rating,5
2019-06-03 06:19:19.079212,160794,question.staff_rating,3
2019-06-03 07:02:25.864321,119260,question.overall_rating,1
2019-06-03 06:23:55.040780,112582,question.staff_rating,4
2019-06-03 06:41:03.808499,155528,question.staff_rating,5
2019-06-03 06:33:38.476511,150392,question.staff_rating,5
2019-06-03 06:51:40.052341,114835,question.staff_rating,5
2019-06-03 07:10:13.501195,169291,question.overall_rating,4
2019-06-03 07:35:01.233570,169239,question.overall_rating,5
2019-06-03 08:59:42.334460,129462,question.staff_rating,5
2019-06-03 07:04:50.216227,119260,question.open_feedback,text data
2019-06-03 07:44:56.411531,165899,question.staff_rating,5
2019-06-03 09:35:22.249395,135846,question.staff_rating,5
2019-06-03 10:33:00.745765,109957,question.overall_rating,4
2019-06-03 10:58:40.943846,175175,question.overall_rating,5
2019-06-03 07:09:15.738870,153487,question.overall_rating,4
2019-06-03 08:15:34.146546,152522,question.overall_rating,3
2019-06-03 09:52:14.473568,147812,question.overall_rating,5
2019-06-03 06:51:24.167906,114835,question.overall_rating,4
2019-06-03 07:02:33.827995,119260,question.staff_rating,1
2019-06-03 07:49:07.756503,110581,question.overall_rating,4
2019-06-03 07:51:59.743905,170055,question.overall_rating,4
2019-06-03 09:27:46.697866,172002,question.staff_rating,5
2019-06-03 09:59:23.144323,114580,question.overall_rating,4
2019-06-03 07:41:57.428768,171640,question.overall_rating,5
2019-06-03 09:20:38.113245,164140,question.overall_rating,2
2019-06-03 06:46:21.317291,159727,question.staff_rating,5
2019-06-03 07:56:31.288405,150809,question.overall_rating,4
2019-06-03 10:13:55.687380,173954,question.staff_rating,2
2019-06-03 06:58:43.346790,81226,question.overall_rating,4
2019-06-03 07:12:42.386154,152348,question.staff_rating,5
2019-06-03 09:20:44.483410,164140,question.staff_rating,2
2019-06-03 09:41:02.179373,169864,question.overall_rating,5
2019-06-03 07:49:56.201887,110581,question.staff_rating,5
2019-06-03 08:49:30.436006,173862,question.staff_rating,1
2019-06-03 09:13:54.602968,168291,question.overall_rating,5
2019-06-03 09:13:59.986123,168291,question.staff_rating,5
2019-06-03 10:43:23.578136,173662,question.staff_rating,4
2019-06-03 11:31:34.119628,164494,question.overall_rating,4
2019-06-03 11:31:45.538704,164494,question.staff_rating,4
2019-06-03 07:02:48.374566,107096,question.staff_rating,2
2019-06-03 07:10:19.786651,169291,question.staff_rating,4
2019-06-03 09:55:27.877107,142938,question.overall_rating,4
2019-06-03 10:12:59.589295,162347,question.overall_rating,3
2019-06-03 10:26:06.175919,173823,question.staff_rating,4
2019-06-03 09:52:24.183164,136998,question.staff_rating,5
2019-06-03 09:55:58.551918,142938,question.staff_rating,5
2019-06-03 10:15:10.393929,162347,question.open_feedback,text data
2019-06-03 10:10:54.736253,134596,question.staff_rating,5
2019-06-03 10:24:14.534672,140742,question.staff_rating,3
2019-06-03 07:36:38.364483,166590,question.overall_rating,4
2019-06-03 08:01:17.081093,152951,question.staff_rating,4
2019-06-03 08:32:50.780473,170169,question.staff_rating,4
2019-06-03 08:38:03.226764,158286,question.overall_rating,4
2019-06-03 11:13:44.130242,114686,question.overall_rating,5
2019-06-03 08:48:23.870506,108959,question.open_feedback,text data
2019-06-03 08:28:23.436988,168019,question.overall_rating,5
2019-06-03 09:27:34.400746,172002,question.overall_rating,4
2019-06-03 09:54:14.321242,136998,question.open_feedback,text data
2019-06-03 10:25:55.851368,173823,question.overall_rating,4
2019-06-03 11:43:52.032954,125546,question.staff_rating,5
2019-06-03 09:52:06.280387,136998,question.overall_rating,3
2019-06-03 07:31:10.308863,164900,question.overall_rating,3
2019-06-03 07:40:43.050906,172837,question.staff_rating,5
2019-06-03 10:13:36.416744,173954,question.overall_rating,3
2019-06-03 08:49:20.500375,173862,question.overall_rating,1
2019-06-03 10:00:14.517072,114580,question.staff_rating,4
2019-06-03 10:58:45.420969,175175,question.staff_rating,5
2019-06-03 11:13:50.288033,114686,question.staff_rating,5
2019-06-03 07:36:45.423966,166590,question.staff_rating,1
2019-06-03 08:10:56.544600,118787,question.overall_rating,5
2019-06-03 09:15:08.398188,159986,question.overall_rating,2
2019-06-03 08:46:42.564332,134662,question.overall_rating,5
2019-06-03 10:14:00.649744,163669,question.overall_rating,5
2019-06-03 09:25:59.219397,123039,question.overall_rating,4
2019-06-03 10:10:07.741561,167203,question.overall_rating,5
2019-06-03 11:01:07.120143,90331,question.staff_rating,5
2019-06-03 10:13:17.603472,162347,question.staff_rating,5
2019-06-03 11:01:00.984828,90331,question.overall_rating,4
2019-06-03 11:23:00.770511,159743,question.overall_rating,5
